user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
19294,0,28.0,O,,0,0,0,0,0,185,1,0,28,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,na,0,0,63.0,2.1,0
3617,0,36.0,na,599.0,0,0,2,0,0,32,0,0,1,1,0,0,1,0,0,Weekly,0,0,1,0,Aries,0,0,1.0,0.03,0
44061,0,40.0,na,588.0,0,0,33,0,0,52,0,0,1,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Pisces,0,0,27.0,0.9,1
50607,0,39.0,R,502.0,1,1,8,1,0,5,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,5.0,0.1699999999999999,0
65698,0,38.0,na,572.0,1,0,14,1,0,51,0,0,9,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Leo,0,0,10.0,0.83,0
5082,0,35.0,R,518.0,9,4,35,9,0,76,0,0,13,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,25.0,0.83,1
42875,0,21.0,na,,1,0,12,1,0,23,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,5.0,0.1699999999999999,0
21117,0,25.0,O,499.0,0,0,30,0,0,57,0,0,2,1,1,1,0,1,2,Monthly,0,0,0,0,Sagittarius,1,0,15.0,0.5,0
42520,0,35.0,R,,1,0,20,1,0,48,0,0,20,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,9.0,0.56,1
7209,0,39.0,R,576.0,44,0,27,44,0,280,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,67.0,2.23,1
32870,0,29.0,R,583.0,1,1,70,1,0,147,0,0,46,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,32.0,1.0699999999999998,1
51918,0,22.0,na,,0,0,1,0,0,9,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,1,0,,0.0,1
2841,0,48.0,na,587.0,0,0,0,0,0,6,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.03,0
62572,0,37.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,,0.0,0
1518,0,61.0,R,510.0,0,0,130,0,0,206,0,0,8,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Libra,1,0,46.0,1.53,0
30535,0,58.0,na,458.0,42,1,54,42,0,213,0,0,51,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,44.0,1.47,1
64978,0,19.0,R,517.0,0,0,18,0,0,11,0,0,3,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,2.0,0.67,0
19985,0,25.0,R,532.0,6,3,42,6,0,117,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,35.0,1.17,1
66173,0,25.0,R,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,,0.0,0
37283,0,27.0,na,,0,0,8,0,0,11,0,0,0,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,8.0,0.27,0
47775,0,23.0,R,443.0,0,0,24,0,0,35,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,15.0,0.5,0
18329,0,37.0,na,525.0,0,0,12,0,0,273,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,65.0,2.17,0
63123,0,57.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
9669,0,60.0,na,625.0,57,0,72,57,0,245,0,0,57,1,1,1,1,0,2,Monthly,0,0,0,0,Gemini,0,0,56.0,1.87,1
18404,0,47.0,O,524.0,59,0,66,58,0,260,0,0,35,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,66.0,2.2,0
63455,0,41.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Pisces,0,0,,0.0,0
54440,0,28.0,R,634.0,7,1,16,7,0,51,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,12.0,0.75,0
49829,0,33.0,R,544.0,3,0,151,3,0,165,0,0,35,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,34.0,1.13,1
13714,0,26.0,na,552.0,0,0,56,0,0,88,0,0,7,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,36.0,1.2,0
10413,0,41.0,R,546.0,5,0,46,5,0,301,0,0,23,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,66.0,2.2,0
33023,0,44.0,R,483.0,22,0,87,22,0,242,0,0,26,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,58.0,1.93,1
8406,0,31.0,na,,0,0,11,0,0,24,0,0,6,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,8.0,0.32,1
58727,0,33.0,na,522.0,1,0,10,1,0,23,0,0,3,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,7.0,0.54,1
60633,0,31.0,na,533.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,1.0,0.03,0
22218,0,34.0,R,,2,0,19,2,0,25,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,13.0,0.45,0
32061,0,31.0,na,573.0,1,0,32,1,0,70,0,0,11,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,9.0,0.3,1
9732,0,46.0,R,543.0,0,0,0,0,0,131,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,51.0,1.7,0
48251,0,29.0,R,570.0,10,0,15,10,0,53,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,7.0,0.0,0
8827,0,36.0,R,530.0,0,0,0,0,1,137,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,55.0,1.83,0
40142,0,32.0,na,,0,0,0,0,0,36,0,0,4,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,26.0,0.87,0
3938,0,33.0,O,576.0,14,0,0,13,0,294,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,67.0,2.23,1
48873,0,28.0,na,493.0,8,1,24,8,0,87,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Libra,0,0,36.0,1.2,1
46292,0,42.0,R,,1,1,39,1,0,52,0,0,13,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,16.0,0.53,1
10435,0,26.0,na,517.0,1,0,41,1,0,102,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,28.0,0.93,1
47541,0,35.0,R,586.0,1,0,12,1,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,8.0,0.27,0
52217,1,36.0,R,533.0,0,0,0,0,0,158,0,0,31,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,47.0,1.5699999999999998,0
14968,0,35.0,na,517.0,16,0,45,16,0,115,0,0,11,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,39.0,1.3,1
60546,0,27.0,na,578.0,0,0,10,0,0,7,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.67,0
43207,0,23.0,na,508.0,0,0,0,0,0,56,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,26.0,0.87,0
33677,0,20.0,na,,2,0,18,2,0,16,0,0,3,1,0,0,0,1,2,Weekly,0,0,0,0,Capricorn,1,0,8.0,0.27,0
69065,0,21.0,na,642.0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,1.0,0.05,0
28327,0,33.0,na,559.0,0,0,81,0,0,215,0,0,9,1,0,0,1,0,2,Weekly,0,0,0,0,Pisces,0,0,54.0,1.8,0
24437,0,19.0,na,,0,0,22,0,0,60,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,1,0,Leo,0,0,22.0,0.73,0
4137,0,62.0,na,,0,0,2,0,0,5,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,2.0,0.1,0
27733,0,32.0,R,589.0,15,0,88,15,0,264,0,0,35,1,1,1,1,1,2,na,0,0,0,0,Capricorn,0,0,58.0,1.93,1
44052,0,27.0,R,631.0,0,0,61,0,0,88,0,0,6,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,1,0,33.0,1.1,0
40566,0,36.0,R,602.0,4,1,76,3,0,132,0,0,26,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,33.0,1.1,1
43265,0,30.0,R,559.0,0,0,14,0,0,41,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,10.0,0.91,0
15918,0,19.0,R,529.0,0,0,50,0,0,130,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,42.0,1.4,0
26373,0,35.0,na,506.0,0,0,47,0,0,94,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,26.0,0.87,0
1963,0,25.0,na,483.0,9,7,26,9,0,54,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,16.0,0.73,0
27807,0,53.0,R,520.0,2,3,74,2,0,228,0,0,16,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,56.0,1.87,0
34436,0,24.0,R,519.0,0,0,75,0,0,165,0,0,7,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,35.0,1.17,0
60463,0,37.0,R,,2,1,2,2,0,5,0,0,2,1,0,0,1,0,0,Monthly,0,0,0,0,Cancer,0,0,,0.0,0
55213,0,30.0,na,614.0,0,0,37,0,0,78,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,27.0,0.9,0
2752,0,41.0,na,475.0,0,0,67,0,0,185,0,0,1,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,59.0,1.97,1
6868,0,33.0,R,514.0,27,0,64,27,0,205,0,0,10,1,0,0,0,1,0,Weekly,0,1,0,0,Scorpio,0,0,45.0,1.5,1
14421,0,25.0,R,493.0,3,1,34,3,0,72,0,0,10,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,22.0,0.73,1
47109,0,45.0,R,491.0,0,0,0,0,1,54,0,0,18,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,22.0,0.73,1
11025,0,29.0,O,580.0,9,0,56,9,0,128,0,0,17,1,0,0,1,0,2,Weekly,0,0,0,0,Cancer,0,0,25.0,0.93,0
6669,0,40.0,na,507.0,0,0,35,0,0,44,0,0,6,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,8.0,0.42,0
8396,0,33.0,R,541.0,5,0,75,5,0,152,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,48.0,1.6,1
41446,0,43.0,na,576.0,7,2,76,7,0,200,0,0,15,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,52.0,1.73,0
42047,0,22.0,na,582.0,0,0,40,0,0,69,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,39.0,1.3,0
20623,0,29.0,R,454.0,0,0,26,0,0,50,0,0,1,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,13.0,0.43,0
59963,0,31.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,,0.0,0
25331,0,32.0,R,575.0,0,0,184,0,0,264,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,52.0,1.73,0
6094,0,36.0,O,663.0,3,0,86,3,0,226,0,0,21,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,60.0,2.0,1
64216,0,41.0,R,,5,0,7,5,0,18,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,3.0,0.75,0
56485,0,34.0,na,552.0,1,0,33,1,0,84,0,0,9,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,20.0,0.67,0
8769,0,29.0,R,,0,0,143,0,0,288,0,0,7,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,71.0,2.37,0
11367,0,19.0,na,,0,0,21,0,0,9,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,13.0,0.43,0
17752,0,33.0,R,582.0,0,0,77,0,0,209,0,0,15,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,48.0,1.6,0
8002,0,28.0,na,675.0,0,0,0,0,0,223,0,0,13,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,68.0,2.27,0
54648,0,27.0,na,519.0,0,0,5,0,0,4,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.0,0.0899999999999999,0
649,0,23.0,na,,0,0,12,0,0,10,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,2.0,0.0699999999999999,1
9637,1,45.0,na,,0,0,0,0,2,75,0,0,18,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,1,26.0,0.87,1
95,0,35.0,O,620.0,29,3,34,28,0,95,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,26.0,0.87,1
69079,0,28.0,R,,0,0,15,0,0,6,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,2.0,0.67,0
59389,0,38.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,,0.0,0
44331,0,24.0,na,540.0,0,0,9,0,0,7,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,1,0,11.0,0.37,0
49585,0,40.0,O,645.0,0,0,27,0,0,47,0,0,1,1,1,1,0,1,0,Monthly,0,0,0,0,na,1,0,16.0,0.53,0
21352,0,30.0,R,626.0,0,0,20,0,0,237,0,0,5,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Gemini,0,0,64.0,2.13,0
27072,0,31.0,O,,0,0,21,0,0,39,0,0,4,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,10.0,0.71,0
42281,0,24.0,na,514.0,3,0,8,3,0,5,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,6.0,0.2,0
63400,0,19.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,,0.0,0
60603,0,31.0,na,,0,0,4,0,0,9,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,2.0,0.12,0
34933,0,28.0,O,568.0,0,0,5,0,0,10,0,0,0,1,0,0,0,1,3,na,0,0,0,0,Scorpio,0,0,8.0,0.27,0
62791,0,31.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.0,0.0699999999999999,0
36838,0,33.0,O,652.0,2,0,164,2,0,258,0,0,29,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,55.0,1.83,0
48373,0,27.0,na,553.0,0,0,17,0,0,31,0,0,2,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,12.0,0.4,0
729,0,31.0,R,582.0,0,0,0,0,1,287,2,0,25,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,67.0,2.23,0
18521,0,60.0,R,538.0,0,0,0,0,1,143,2,0,38,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,66.0,2.2,1
36581,0,23.0,na,,0,0,40,0,0,86,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,27.0,0.9,0
54897,0,29.0,na,530.0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,Monthly,0,0,0,0,Cancer,0,0,,0.0,0
58501,0,44.0,na,,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,,0.0,0
68956,0,37.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Pisces,0,0,,0.0,0
23727,0,29.0,R,451.0,0,0,0,0,0,191,0,0,14,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,74.0,2.47,0
24387,0,47.0,na,,11,1,20,11,0,30,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,11.0,0.6900000000000001,1
9826,0,42.0,na,,0,0,34,0,0,81,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,37.0,1.23,0
58797,0,25.0,R,688.0,2,0,29,2,0,69,0,0,15,1,1,1,1,0,2,Weekly,0,0,0,0,Taurus,0,0,35.0,1.17,0
38655,0,21.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Libra,0,0,,0.0,0
8519,0,31.0,R,513.0,0,0,34,0,0,79,0,0,8,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,26.0,0.87,1
56780,0,20.0,na,,0,0,9,0,0,15,0,0,0,1,1,1,1,1,3,Semi-Monthly,0,0,0,0,Cancer,0,0,6.0,0.2,0
4605,0,22.0,na,,6,4,40,6,0,52,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,14.0,0.47,1
43664,0,28.0,na,542.0,0,0,10,0,0,20,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,6.0,0.21,0
17960,0,46.0,R,497.0,8,4,39,8,0,97,0,0,5,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,33.0,1.1,1
21454,0,51.0,R,690.0,0,0,0,0,0,271,3,0,71,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,76.0,2.53,1
55636,0,49.0,R,581.0,0,0,41,0,0,91,0,0,14,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,24.0,0.83,1
17198,0,25.0,na,502.0,0,0,7,0,0,12,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,1,0,4.0,0.13,0
3214,0,26.0,na,535.0,33,1,99,33,0,204,0,0,13,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,59.0,1.97,0
1351,0,28.0,na,,0,0,0,0,0,79,0,0,5,1,0,0,0,1,2,Weekly,0,0,0,0,Leo,0,0,42.0,1.4,0
16926,0,47.0,R,571.0,0,0,80,0,0,262,0,0,12,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,51.0,1.7,1
64102,0,17.0,na,,1,0,17,1,0,26,0,0,4,1,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,8.0,0.5,0
14920,0,43.0,R,549.0,9,0,0,9,0,268,0,0,36,1,0,0,1,0,0,Monthly,0,0,0,0,Aries,0,1,86.0,2.87,0
16743,0,23.0,R,493.0,0,0,41,0,0,112,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,na,1,0,29.0,0.97,0
28218,0,33.0,R,581.0,0,0,0,0,0,155,0,1,5,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,54.0,1.8,0
65639,0,50.0,na,,1,1,7,1,0,10,0,0,2,1,1,1,1,0,0,Bi-Weekly,1,0,0,0,Taurus,0,0,3.0,0.75,0
7257,0,46.0,na,677.0,0,0,0,0,0,215,0,0,15,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,55.0,1.83,0
1342,0,26.0,na,540.0,1,0,216,0,0,235,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,61.0,2.03,0
51947,0,36.0,na,,0,0,51,0,0,92,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,38.0,1.27,0
31252,0,23.0,R,636.0,0,0,2,0,0,142,0,0,9,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,53.0,1.77,0
45988,0,23.0,na,,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,,0.0,0
45320,0,40.0,O,453.0,8,0,52,8,0,294,0,0,38,1,1,1,1,0,0,na,0,0,0,0,Sagittarius,1,0,67.0,2.23,0
58718,0,27.0,na,642.0,0,0,31,0,0,30,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,8.0,0.89,0
7131,0,21.0,R,577.0,5,1,48,5,0,99,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Taurus,1,0,27.0,0.9,1
46840,0,25.0,na,572.0,0,0,12,0,0,24,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,5.0,0.1699999999999999,1
21762,0,21.0,na,567.0,0,0,23,0,0,25,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,11.0,0.37,0
39061,0,24.0,R,593.0,0,0,0,0,0,31,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,27.0,0.9,0
63605,0,24.0,R,,9,1,18,9,0,42,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,8.0,0.89,1
68698,0,23.0,na,,0,0,5,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,3.0,0.1,0
48009,0,44.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,1.0,0.25,0
53232,0,27.0,R,559.0,0,0,27,0,0,205,0,0,9,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,65.0,2.17,0
7936,0,35.0,O,589.0,17,1,55,17,0,115,0,0,20,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,31.0,1.03,1
29625,0,27.0,R,559.0,13,3,201,13,0,266,0,0,37,1,1,1,1,1,2,Weekly,0,0,0,0,Leo,0,0,64.0,2.13,1
44320,0,21.0,na,,1,0,34,1,0,76,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,32.0,1.0699999999999998,1
24900,0,19.0,R,389.0,31,0,74,31,0,202,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,47.0,1.5699999999999998,0
13210,0,20.0,na,545.0,0,0,80,0,0,138,0,0,2,1,1,1,1,1,2,Weekly,0,0,0,0,na,0,0,34.0,1.13,1
9470,0,40.0,R,525.0,0,0,62,0,0,154,0,0,6,1,0,0,0,1,2,na,0,0,0,0,Aquarius,0,0,47.0,1.5699999999999998,1
7404,0,34.0,na,570.0,0,0,0,0,0,189,0,0,29,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,61.0,2.03,0
47048,0,37.0,R,523.0,17,3,83,17,0,164,0,0,9,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,34.0,1.13,1
8143,0,32.0,R,503.0,0,0,59,0,2,289,0,0,14,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,67.0,2.23,1
13018,0,24.0,R,618.0,1,1,76,1,0,152,0,0,17,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,36.0,1.2,1
21654,0,20.0,R,,2,0,33,2,0,108,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,26.0,0.87,0
57463,0,23.0,R,498.0,12,1,56,11,0,65,0,0,4,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,18.0,0.9,1
19130,0,34.0,na,,0,0,12,0,0,27,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,7.0,0.23,0
6816,0,23.0,R,591.0,8,0,100,8,0,153,0,0,22,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,51.0,1.7,1
48880,0,29.0,R,524.0,0,0,43,0,0,63,0,0,5,1,1,1,1,0,3,na,0,0,0,0,na,0,0,17.0,0.5700000000000001,0
10705,0,47.0,na,569.0,0,0,0,0,0,138,0,0,14,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,50.0,1.67,0
61463,0,36.0,na,,0,0,4,0,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.0,0.33,1
1743,0,30.0,na,,1,0,98,1,0,292,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,62.0,2.07,0
52430,0,33.0,R,547.0,6,2,38,6,0,55,0,0,6,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,6.0,0.2,0
15048,0,49.0,na,532.0,2,1,66,2,0,153,0,0,13,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Capricorn,0,0,22.0,0.73,1
68905,0,21.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,,0.0,0
3880,0,21.0,R,475.0,1,0,63,1,0,112,0,0,15,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,31.0,1.03,1
21084,0,24.0,R,562.0,0,0,2,0,1,218,0,3,12,1,1,1,1,1,2,Weekly,0,0,0,0,Virgo,0,0,63.0,2.1,0
13887,0,26.0,R,568.0,0,0,0,0,0,200,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,61.0,2.03,1
43403,0,47.0,O,586.0,0,0,25,0,0,64,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,18.0,0.72,0
40070,0,27.0,na,488.0,0,0,61,0,0,140,0,0,7,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,1,0,46.0,1.53,0
37197,0,35.0,na,565.0,0,0,34,0,0,79,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Cancer,1,0,26.0,0.87,0
17017,0,32.0,R,502.0,0,0,0,0,0,54,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,33.0,1.1,1
61818,0,27.0,R,508.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
53103,0,42.0,R,,1,0,17,1,0,30,0,0,2,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.53,0
40401,0,30.0,R,472.0,0,0,34,0,0,71,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,17.0,0.94,0
69636,0,34.0,na,461.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
14400,0,32.0,na,549.0,55,0,62,55,0,304,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,60.0,2.0,0
42845,0,29.0,na,,0,0,3,0,0,9,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,4.0,0.13,0
